ID,victim,gang,date,Victim Country,Victim sectors,NumberN/AofN/Aemployees,Sales,Ransom Currency,Ransom Paid
9524.0,RICOHACUMEN,clop,2023-07-10,USA,Technology,,,,
9523.0,Hamre Schumann Mueller & Larson HSML,akira,2023-07-10,USA,Entertainment,,,,
9522.0,Belize Electricity Limited,ragnarlocker,2023-07-10,Belize,Energy,,,,
9521.0,Green Diamond,akira,2023-07-10,USA,Energy,,,,
9520.0,Citta Nuova,rhysida,2023-07-10,Italy,Media,,,,
9519.0,leeindustries,lockbit3,2023-07-10,USA,Industrial,,,,
9517.0,Garuda Indonesia,mallox,2023-07-09,Indonesia,Transportation,,,,
9516.0,roys.co,lockbit3,2023-07-09,UK,Consumer,,,,
9515.0,Evergreen Seamless Pipes and Tubes,bianlian,2023-07-09,India,Industrial,,,,
9513.0,RSS,malas,2023-04-09,,Unknown,,,,
9512.0,Banco Azzoaglio,malas,2023-04-09,Italy,Finance,,,,
9511.0,??????,malas,2023-04-09,Russia,Unknown,,,,
9510.0,Utair,malas,2023-04-09,Russia,Transportation,,,,
9509.0,The Sound Organisation,malas,2023-04-09,USA,Media,,,,
9508.0,Angle Metal Mfg.,malas,2023-04-09,USA,Industrial,,,,
9507.0,??????? ?????? ????,malas,2023-04-09,Russia,Unknown,,,,
9506.0,Petromiralles,malas,2023-04-09,Spain,Energy,,,,
9505.0,nanoCAD,malas,2023-04-09,Norway,Technology,,,,
9504.0,Baggio,malas,2023-04-09,,Unknown,,,,
9503.0,???2??????,malas,2023-04-09,Russia,Unknown,,,,
9502.0,???2??????,malas,2023-04-09,Russia,Unknown,,,,
9501.0,DieteSiepmann,malas,2023-04-09,Germany,Industrial,,,,
9500.0,Fitser,malas,2023-04-09,India,Technology,,,,
9499.0,MHWEB,malas,2023-04-09,USA,Technology,,,,
9498.0,Pergler,malas,2023-04-09,,Unknown,,,,
9497.0,?????,malas,2023-04-09,Russia,Unknown,,,,
9496.0,Altia,malas,2023-04-09,Finland,Technology,,,,
9495.0,?????????,malas,2023-04-09,Russia,Unknown,,,,
9494.0,Aster Cucine,malas,2023-04-09,Italy,Services,,,,
9493.0,KondorCS,malas,2023-04-09,Italy,Technology,,,,
9492.0,???? “??????”,malas,2023-04-09,Russia,Unknown,,,,
9491.0,Custom Manufacturing & Engineering,malas,2023-04-09,USA,Industrial,,,,
9490.0,????????,malas,2023-04-09,Russia,Unknown,,,,
9489.0,ArCloud,malas,2023-04-09,,Industrial,,,,
9488.0,????? ?????????,malas,2023-04-09,Russia,Unknown,,,,
9487.0,LunarWeb,malas,2023-04-09,USA,Technology,,,,
9486.0,Oasis Ads Media,malas,2023-04-09,Canada,Unknown,,,,
9485.0,Azzurra Group,malas,2023-04-09,Italy,Industrial,,,,
9484.0,ConnectTo,malas,2023-04-09,USA,Technology,,,,
9483.0,????????,malas,2023-04-09,Russia,Unknown,,,,
9482.0,Amersport,malas,2023-04-09,Finland,Entertainment,,,,
9481.0,Studio Negri e Associati,malas,2023-04-09,Italy,Services,,,,
9480.0,Hoteles Globales,malas,2023-04-09,Spain,Services,,,,
9479.0,HostingPerTe,malas,2023-04-09,Italy,Technology,,,,
9478.0,Sita Software,malas,2023-04-09,Switzerland,Technology,,,,
9477.0,Exset,malas,2023-04-09,,Technology,,,,
9476.0,Fraport Skyliners,malas,2023-04-09,Germany,Entertainment,,,,
9475.0,D&G impianti elettrici,malas,2023-04-09,Italy,Energy,,,,
9474.0,RepcoLite,malas,2023-04-09,USA,Energy,,,,
9473.0,Sallemi Carburanti,malas,2023-04-09,Italy,Energy,,,,
9472.0,BEI Srl,malas,2023-04-09,Italy,Services,,,,
9471.0,Transitus Group,malas,2023-04-09,Italy,Services,,,,
9470.0,spw.ru,malas,2023-04-09,Russia,Industrial,,,,
9469.0,Mappy Italia,malas,2023-04-09,Italy,Construction,,,,
9468.0,cashbackAPP,malas,2023-04-09,USA,Finance,,,,
9467.0,Bleu Blanc,malas,2023-04-09,,Retail,,,,
9466.0,KriaaNet Inc,malas,2023-04-09,USA,Technology,,,,
9465.0,Hardman’s,malas,2023-04-09,USA,Industrial,,,,
9464.0,???????????,malas,2023-04-09,Russia,Unknown,,,,
9463.0,Baur Hausverwaltung,malas,2023-04-09,Germany,Services,,,,
9462.0,Grupo Fatecsa,malas,2023-04-09,Spain,Industrial,,,,
9461.0,InfinCE,malas,2023-04-09,USA,Finance,,,,
9460.0,SkyFORS,malas,2023-04-09,,Technology,,,,
9459.0,Balbi Srl,malas,2023-04-09,Italy,Industrial,,,,
9458.0,Steelgroup,malas,2023-04-09,Italy,Industrial,,,,
9457.0,СКППК,malas,2023-04-09,Russia,Unknown,,,,
9456.0,DSSL,malas,2023-04-09,Russia,Technology,,,,
9455.0,Kouros,malas,2023-04-09,,Retail,,,,
9454.0,Johnston Technical Services,malas,2023-04-09,USA,Technology,,,,
9453.0,BE.iT SA,malas,2023-04-09,Switzerland,Technology,,,,
9452.0,Horseman Sim,malas,2023-04-09,Australia,Services,,,,
9451.0,Zite Media,malas,2023-04-09,USA,Technology,,,,
9450.0,?????????,malas,2023-04-09,Russia,Unknown,,,,
9449.0,???????,malas,2023-04-09,Russia,Unknown,,,,
9448.0,Pasquetti Sarti & Partners,malas,2023-04-09,Italy,Finance,,,,
9447.0,Herold Druck,malas,2023-04-09,Germany,Industrial,,,,
9446.0,paulmitchell.ru,malas,2023-04-09,Russia,Energy,,,,
9445.0,NuPro Group,malas,2023-04-09,South Africa,Transportation,,,,
9444.0,Studio Eco Perucca,malas,2023-04-09,Italy,Finance,,,,
9443.0,Axon Certified Auditors,malas,2023-04-09,Greece,Services,,,,
9442.0,Studio Rossetti e Partners,malas,2023-04-09,Italy,Finance,,,,
9441.0,Riboli srl,malas,2023-04-09,Italy,Industrial,,,,
9440.0,metaspb,malas,2023-04-09,Russia,Media,,,,
9439.0,Studio Consulenza,malas,2023-04-09,Italy,Finance,,,,
9438.0,3Punto6,malas,2023-04-09,Italy,Technology,,,,
9437.0,Gallagher & Co Consultants,malas,2023-04-09,USA,Finance,,,,
9436.0,Evropoly,malas,2023-04-09,,Industrial,,,,
9435.0,??????????????????????,malas,2023-04-09,Russia,Unknown,,,,
9434.0,Cosmos Hotel Group,malas,2023-04-09,,Services,,,,
9433.0,ICTLabS,malas,2023-04-09,Italy,Technology,,,,
9432.0,Mobalpa Biarritz,malas,2023-04-09,France,Energy,,,,
9431.0,FEA srl,malas,2023-04-09,Italy,Construction,,,,
9430.0,Grassi srl,malas,2023-04-09,Italy,Technology,,,,
9429.0,Tycoon Group,malas,2023-04-09,Italy,Technology,,,,
9428.0,FreshHeads IT,malas,2023-04-09,Netherlands,Technology,,,,
9427.0,Vegliolux,malas,2023-04-09,Italy,Energy,,,,
9426.0,AVM Software & Technology,malas,2023-04-09,USA,Technology,,,,
9425.0,????????????,malas,2023-04-09,Russia,Unknown,,,,
9424.0,Specialinsert,malas,2023-04-09,Italy,Industrial,,,,
9423.0,Totality Solutions,malas,2023-04-09,USA,Unknown,,,,
9422.0,?? ?????????,malas,2023-04-09,Russia,Unknown,,,,
9421.0,?????,malas,2023-04-09,Russia,Unknown,,,,
9420.0,???????????????,malas,2023-04-09,Russia,Unknown,,,,
9419.0,TCG,malas,2023-04-09,,Unknown,,,,
9418.0,PMP Meccanica,malas,2023-04-09,Italy,Industrial,,,,
9417.0,Axon,malas,2023-04-09,,Technology,,,,
9416.0,OPIT Solutions,malas,2023-04-09,Switzerland,Technology,,,,
9415.0,ISONA GmbH,malas,2023-04-09,Germany,Technology,,,,
9414.0,???????????,malas,2023-04-09,Russia,Unknown,,,,
9413.0,?????? ??,malas,2023-04-09,Russia,Unknown,,,,
9412.0,BenarIT,malas,2023-04-09,Israel,Construction,,,,
9411.0,Asanger Modellbau,malas,2023-04-09,Austria,Industrial,,,,
9410.0,Iris Key Solutions,malas,2023-04-09,USA,Services,,,,
9409.0,Невский Альянс (Nevsky Alliance),malas,2023-04-09,Russia,Services,,,,
9408.0,NTD SA,malas,2023-04-09,Switzerland,Technology,,,,
9407.0,ATE Elettronica,malas,2023-04-09,Italy,Industrial,,,,
9406.0,Answerpro,malas,2023-04-09,USA,Services,,,,
9405.0,Onubo s.r.l.,malas,2023-04-09,Italy,Technology,,,,
9404.0,Гис Нефтесервис (GIS Nefteservis),malas,2023-04-09,Russia,Industrial,,,,
9403.0,Commerciale Ferramenta,malas,2023-04-09,Italy,Industrial,,,,
9402.0,KomGarant,malas,2023-04-09,Russia,Unknown,,,,
9401.0,Froese & Partner,malas,2023-04-09,Canada,Finance,,,,
9400.0,BMW Алдис (BMW Aldis),malas,2023-04-09,Russia,Industrial,,,,
9399.0,ВК Логистик (VK Logistic),malas,2023-04-09,Russia,Transportation,,,,
9398.0,SBG Global,malas,2023-04-09,,Entertainment,,,,
9397.0,Winner Italia,malas,2023-04-09,Italy,Retail,,,,
9396.0,SA.FI,malas,2023-04-09,,Industrial,,,,
9395.0,Rivas Boquete SL,malas,2023-04-09,Spain,Construction,,,,
9394.0,TitanPower,malas,2023-04-09,USA,Technology,,,,
9393.0,Qball Technologies,malas,2023-04-09,USA,Technology,,,,
9392.0,Villa Grazioli,malas,2023-04-09,Italy,Services,,,,
9391.0,Accurate Section Benders,malas,2023-04-09,UK,Industrial,,,,
9390.0,INFINREAL Immobilien GmbH,malas,2023-04-09,Austria,Services,,,,
9389.0,Evology Manufacturing,malas,2023-04-09,USA,Industrial,,,,
9388.0,Omniglobe Business Solutions,malas,2023-04-09,Canada,Services,,,,
9387.0,happysnack.ru,malas,2023-04-09,Russia,Services,,,,
9386.0,Loeje Trust SA,malas,2023-04-09,Luxembourg,Finance,,,,
9385.0,Legato,malas,2023-04-09,,Services,,,,
9384.0,Boarding Concept,malas,2023-04-09,Belgium,Industrial,,,,
9383.0,NEXT OS,malas,2023-04-09,Italy,Technology,,,,
9382.0,International Cargo Equipment,malas,2023-04-09,USA,Transportation,,,,
9381.0,NTA srl,malas,2023-04-09,Italy,Technology,,,,
9380.0,Altarix,malas,2023-04-09,,Technology,,,,
9379.0,Confindustria Energia,malas,2023-04-09,Italy,Energy,,,,
9378.0,TBIT Services,malas,2023-04-09,USA,Technology,,,,
9377.0,JvG Consulting,malas,2023-04-09,India,Services,,,,
9376.0,FinRe Consulting,malas,2023-04-09,Italy,Industrial,,,,
9375.0,RusExport Ltd,malas,2023-04-09,Russia,Transportation,,,,
9374.0,Next Generation Srl,malas,2023-04-09,Italy,Industrial,,,,
9373.0,Wishmaster,malas,2023-04-09,,Technology,,,,
9372.0,Business Travel Solutions,malas,2023-04-09,,Services,,,,
9371.0,Гудвин-Нева (Goodwin-Neva),malas,2023-04-09,Russia,Industrial,,,,
9370.0,Etanova,malas,2023-04-09,USA,Technology,,,,
9369.0,Studio Papa,malas,2023-04-09,Italy,Finance,,,,
9368.0,reg22,malas,2023-04-09,,Unknown,,,,
9367.0,Hotel Smeraldo,malas,2023-04-09,Italy,Services,,,,
9366.0,Chiltern Networks,malas,2023-04-09,UK,Transportation,,,,
9365.0,radiosvet,malas,2023-04-09,Serbia,Technology,,,,
9364.0,Wpat,malas,2023-04-09,,Media,,,,
9363.0,Spectris Business Systems,malas,2023-04-09,UK,Services,,,,
9362.0,Мебельснаб (Mebelsnab),malas,2023-04-09,Russia,Retail,,,,
9361.0,Orcutt Winslow,malas,2023-04-09,USA,Industrial,,,,
9360.0,Mangum Construction,malas,2023-04-09,USA,Construction,,,,
9359.0,AMET,malas,2023-04-09,Italy,Services,,,,
9358.0,Preference Portugal,malas,2023-04-09,Portugal,Technology,,,,
9357.0,Км Профиль (KM Profil),malas,2023-04-09,Russia,Industrial,,,,
9356.0,Livitek,malas,2023-04-09,Italy,Technology,,,,
9355.0,Chernoff Thompson Architects,malas,2023-04-09,Canada,Industrial,,,,
9354.0,Dalim Software GmbH,malas,2023-04-09,Germany,Technology,,,,
9353.0,Bicom,malas,2023-04-09,Italy,Healthcare,,,,
9352.0,Propac S.r.l.,malas,2023-04-09,Italy,Retail,,,,
9351.0,MetaContratas,malas,2023-04-09,Spain,Technology,,,,
9350.0,ISG Software Group,malas,2023-04-09,USA,Technology,,,,
9349.0,еКредит (eCredit),malas,2023-04-09,Russia,Finance,,,,
9348.0,IPG Automotive GmbH,malas,2023-04-09,Germany,Industrial,,,,
9347.0,AViSTO,malas,2023-04-09,,Technology,,,,
9346.0,BeeVoip,malas,2023-04-09,Italy,Technology,,,,
9345.0,Anstel,malas,2023-04-09,Italy,Technology,,,,
9344.0,M****** *****,bianlian,2023-07-09,USA,Services,,,,
9343.0,Evergreen Seamless Pipes & Tubes,bianlian,2023-07-09,India,Industrial,,,,
9342.0,JANUS Research Group,donutleaks,2023-07-09,USA,Technology,,,,
9341.0,Jacklyn Dawson Solicitors,donutleaks,2023-07-09,UK,Services,,,,
9340.0,The Travel Network Group,donutleaks,2023-07-09,UK,Services,,,,
9339.0,UnitedLex,donutleaks,2023-07-09,USA,Technology,,,,
9338.0,Nabtesco Motion Control,donutleaks,2023-07-09,USA,Industrial,,,,
9337.0,Montgomery General Hospital,donutleaks,2023-07-09,USA,Healthcare,,,,
9336.0,Garden Hotel NARITA,donutleaks,2023-07-09,Japan,Services,,,,
9335.0,Cabra Consulting Ltd,8base,2023-07-09,Canada,Services,,,,
9334.0,Tracker de Colombia SAS,medusalocker,2023-07-08,Colombia,Technology,,,,
9332.0,Betty Lous,play,2023-07-07,USA,Services,,,,
9331.0,New Century Advisors,8base,2023-07-07,USA,Finance,,,,
9330.0,Lane Valente Industries,play,2023-07-07,Canada,Industrial,,,,
9329.0,ROBERT L BAYLESS PRODUCER ,8base,2023-07-07,USA,Energy,,,,
9328.0,Industrial Heat Transfer (ihtinc),rancoz,2023-07-07,USA,Industrial,,,,
9327.0,AUTOZONE,clop,2023-07-07,USA,Consumer,,,,
9326.0,CROWE,clop,2023-07-07,USA,Services,,,,
9325.0,L8SOLUTIONS.CO,clop,2023-07-07,UK,Technology,,,,
9324.0,UOFLHealthcare,clop,2023-07-07,USA,Healthcare,,,,
9323.0,KERNAGENCY,clop,2023-07-07,USA,Unknown,,,,
9322.0,FISCDP,clop,2023-07-07,USA,Finance,,,,
9321.0,MARYKAY,clop,2023-07-07,USA,Consumer,,,,
9320.0,CYTOMX,clop,2023-07-07,USA,Unknown,,,,
9319.0,USG.EDU,clop,2023-07-07,USA,Education,,,,
9318.0,AMERICANNATIONAL,clop,2023-07-07,USA,Finance,,,,
9317.0,BCDTRAVEL,clop,2023-07-07,Netherlands,Services,,,,
9316.0,TDAMERITRADE,clop,2023-07-07,USA,Finance,,,,
9315.0,Kenya Bureau Of Standards,rhysida,2023-07-07,Kenya,Public,,,,
9314.0,Lawer SpA,play,2023-07-07,Italy,Industrial,,,,
9313.0,Indiana Dimension,play,2023-07-07,USA,Industrial,,,,
9312.0,Star Island Resort,play,2023-07-07,USA,Services,,,,
9311.0,Lazer Tow,play,2023-07-07,USA,Services,,,,
9310.0,NEWERATECH,clop,2023-07-06,USA,Technology,,,,
9309.0,BANKWITHUNITED,clop,2023-07-06,USA,Finance,,,,
9308.0,CADENCEBANK,clop,2023-07-06,USA,Finance,,,,
9307.0,WOLTERSKLUWER,clop,2023-07-06,Netherlands,Services,,,,
9306.0,NETSCOUT,clop,2023-07-06,USA,Technology,,,,
9305.0,PAYCOR,clop,2023-07-06,USA,Technology,,,,
9304.0,ENERGYTRANSFER,clop,2023-07-06,USA,Energy,,,,
9303.0,DELARUE,clop,2023-07-06,UK,Finance,,,,
9302.0,Uniquify,play,2023-07-06,USA,Technology,,,,
9301.0,NST Attorneys at Law,play,2023-07-06,USA,Services,,,,
9300.0,Betty Lou's,play,2023-07-06,USA,Services,,,,
9299.0,MUJI Europe Holdings Limited,play,2023-07-06,UK,Consumer,,,,
9298.0,Geneva Software,play,2023-07-06,USA,Technology,,,,
9297.0,Safety Network,play,2023-07-06,USA,Healthcare,,,,
9296.0,Capacity ,play,2023-07-06,USA,Finance,,,,
9295.0,Ella Insurance Brokerage,bianlian,2023-07-06,USA,Finance,,,,
9294.0,Carvin Software,bianlian,2023-07-06,USA,Technology,,,,
9293.0,Wasserstrom,bianlian,2023-07-06,India,Finance,,,,
9292.0,siegfried.mx,lockbit3,2023-07-06,Mexico,Healthcare,,,,
9291.0,gacegypt.net,lockbit3,2023-07-06,Egypt,Transportation,,,,
9290.0,clsgroup,lockbit3,2023-07-06,UK,Finance,,,,
9289.0,chasc,lockbit3,2023-07-06,USA,Finance,,,,
9288.0,betalandservices,lockbit3,2023-07-06,USA,Industrial,,,,
9287.0,Pinnergy,akira,2023-07-06,USA,Energy,,,,
9286.0,Bangladesh Krishi Bank,alphv,2023-07-06,Bangladesh,Finance,,,,
9285.0,ASIC Soluciones,qilin,2023-07-06,Colombia,Technology,,,,
9284.0,KIRWIN FRYDAY MEDCALF Lawyers LLP,8base,2023-07-06,UK,Services,,,,
9283.0,MERATIVE,clop,2023-07-05,USA,Unknown,,,,
9282.0,QUORUMFCU,clop,2023-07-05,USA,Finance,,,,
9281.0,TRANSPERFECT,clop,2023-07-05,USA,Services,,,,
9280.0,DURR,clop,2023-07-05,Germany,Services,,,,
9279.0,BARRICK,clop,2023-07-05,Canada,Energy,,,,
9278.0,BRADYID,clop,2023-07-05,USA,Services,,,,
9277.0,TDECU,clop,2023-07-05,USA,Finance,,,,
9276.0,UNITEDREGIONAL,clop,2023-07-05,USA,Healthcare,,,,
9275.0,KYBURZDRUCK.CH,clop,2023-07-05,Switzerland,Industrial,,,,
9274.0,CIENA,clop,2023-07-05,USA,Technology,,,,
9273.0,NORGREN,clop,2023-07-05,USA,Technology,,,,
9272.0,Peroni Pompe,donutleaks,2023-07-03,Italy,Industrial,,,,
9271.0,ZooTampa at Lowry Park,blacksuit,2023-07-05,USA,Entertainment,,,,
9270.0,Avalign Technologies,blackbyte,2023-07-05,USA,Healthcare,,,,
9269.0,Portugal Scotturb ed,ragnarlocker,2023-07-05,Portugal,Transportation,,,,
9268.0,Murphy,akira,2023-07-05,USA,Industrial,,,,
9267.0,guestgroup,lockbit3,2023-07-05,Australia,Energy,,,,
9266.0,recamlaser,lockbit3,2023-07-05,Spain,Industrial,,,,
9265.0,eurosupport,lockbit3,2023-07-05,Netherlands,Technology,,,,
9264.0,mitr,lockbit3,2023-07-05,Thailand,Services,,,,
9263.0,Hoosier Equipment company,medusalocker_noname,2023-07-05,USA,Construction,,,,
9261.0,Yunus Emre Institute Turkey,medusalocker,2023-07-04,Turkey,Public,,,,
9260.0,Polanglo,8base,2023-07-04,Poland,Entertainment,,,,
9258.0,Jefferson County Healthcare Center,karakurt,2023-07-03,USA,Healthcare,,,,
9257.0,snjb.net,lockbit3,2023-07-03,USA,Transportation,,,,
9256.0,Townsquare Media Inc,alphv,2023-07-03,USA,Technology,,,,
9255.0,oneexchangecorp,lockbit3,2023-07-03,Canada,Energy,,,,
9254.0,Ayuntamiento de Arganda City Council,rhysida,2023-07-03,Spain,Public,,,,
9253.0,Duncan Disability Law,alphv,2023-07-03,USA,Services,,,,
9252.0,Hollywood Forever,rhysida,2023-07-03,USA,Services,,,,
9251.0,Luna Hotels & Resorts,medusalocker,2023-07-03,Portugal,Services,,,,
9250.0,Mutuelle LMP,medusalocker,2023-07-03,France,Finance,,,,
9249.0,Luna Hotels &amp Resorts,medusalocker,2023-07-03,Portugal,Services,,,,
9248.0,BM GROUP POLYTEC S.p.A.,rhysida,2023-07-03,Italy,Industrial,,,,
9247.0,Brett Martin,blackbyte,2023-07-03,UK,Industrial,,,,
9246.0,blowtherm.it,lockbit3,2023-07-02,Italy,Industrial,,,,
9244.0,Ucamco Belgium,medusalocker_noname,2023-07-02,Belgium,Technology,,,,
9243.0,Atherfield Medical Service,cyclops,2023-07-01,Australia,Healthcare,,,,
9242.0,ALTARGRUP,cyclops,2023-07-01,Turkey,Services,,,,
9241.0,Guatemala Military Intelligence Directorate,cyclops,2023-07-01,Guatemala,Public,,,,
9240.0,Ashley HomeStore,mallox,2023-07-01,USA,Services,,,,
9239.0,Blount Fine Foods,blackbasta,2023-07-01,USA,Services,,,,
9238.0,Blount,blackbasta,2023-07-01,USA,Industrial,,,,
9237.0,DVA DVision Architecture,ransomexx,2023-07-01,Italy,Industrial,,,,
9233.0,barts Healthcare nhs trust,alphv,2023-06-30,UK,Healthcare,,,,
9232.0,ENCORECAPITAL,clop,2023-06-30,USA,Finance,,,,
9231.0,TRELLISWARE,clop,2023-06-30,USA,Technology,,,,
9230.0,CLICKSGROUP.CO.ZA,clop,2023-06-30,South Africa,Healthcare,,,,
9229.0,HORNBECKOFFSHORE,clop,2023-06-30,USA,Transportation,,,,
9228.0,FISGLOBAL,clop,2023-06-30,USA,Finance,,,,
9227.0,DIGITALINSIGHT,clop,2023-06-30,UK,Finance,,,,
9226.0,IRONBOW,clop,2023-06-30,USA,Technology,,,,
9225.0,VERICAST,clop,2023-06-30,USA,Unknown,,,,
9224.0,RHENUS.GROUP,clop,2023-06-30,Germany,Transportation,,,,
9223.0,SOVOS,clop,2023-06-30,USA,Services,,,,
9222.0,HARRINGTONCOMPANY,clop,2023-06-30,USA,Services,,,,
9221.0,CITYNATIONAL,clop,2023-06-30,USA,Finance,,,,
9220.0,tsmc,lockbit3,2023-06-29,Taiwan,Technology,,,,
9219.0,amepl,lockbit3,2023-06-29,Australia,Energy,,,,
9218.0,Enfield Grammar School,rhysida,2023-06-29,UK,Education,,,,
9217.0,Nycon,akira,2023-06-29,USA,Industrial,,,,
9216.0,LCG company (URGENT!),akira,2023-06-29,UK,Transportation,,,,
9215.0,Hospitality StaffingSolutions,akira,2023-06-29,USA,Services,,,,
9214.0,thaire,ragroup,2023-06-21,Thailand,Finance,,,,
9213.0,KLGATES,clop,2023-06-29,USA,Services,,,,
9212.0,Western National Group,rhysida,2023-06-29,USA,Construction,,,,
9211.0,ISPE Connecting Pharmaceutical Knowledge,8base,2023-06-28,USA,Industrial,,,,
9210.0,ibafrance.fr,lockbit3,2023-06-28,France,Construction,,,,
9209.0,CentroMed,karakurt,2023-06-28,USA,Healthcare,,,,
9208.0,Stoughton Trailers,akira,2023-06-28,USA,Industrial,,,,
9207.0,Pan Pacific Hotels Group,karakurt,2023-06-28,Singapore,Services,,,,
9206.0,Wilcom,akira,2023-06-28,Australia,Technology,,,,
9205.0,PORTERROOFING,8base,2023-06-28,USA,Construction,,,,
9204.0,Coachella Valley Collection Service,alphv,2023-06-28,USA,Technology,,,,
9203.0,CONSTRUCT,8base,2023-06-28,USA,Construction,,,,
9202.0,KIRKLAND & ELLIS LLP,clop,2023-06-28,USA,Services,,,,
9201.0,DARLINGCONSULTING,clop,2023-06-28,USA,Services,,,,
9200.0,Misr Life Insurance,bianlian,2023-06-28,Egypt,Finance,,,,
9199.0,Arab Shipbuilding and Repair Yard,bianlian,2023-06-28,Bahrain,Transportation,,,,
9198.0,New Braunfels Cardiology,bianlian,2023-06-28,USA,Healthcare,,,,
9197.0,JBCC Corp,mallox,2023-06-28,Japan,Technology,,,,
9196.0,GIAMBELLI,blackbasta,2023-06-28,Italy,Construction,,,,
9195.0,MODERNIND_2,blackbasta,2023-06-28,USA,Industrial,,,,
9194.0,GraphTec,blackbasta,2023-06-28,USA,Industrial,,,,
9193.0,Piramal Group,bianlian,2023-06-28,India,Finance,,,,
9192.0,CPIAI,clop,2023-06-27,USA,Finance,,,,
9191.0,DELTADENTAL,clop,2023-06-27,USA,Finance,,,,
9190.0,COGNIZANT,clop,2023-06-27,USA,Technology,,,,
9189.0,ENSTARGROUP,clop,2023-06-27,Bermuda,Finance,,,,
9188.0,SAPIENS,clop,2023-06-27,Israel,Technology,,,,
9187.0,CARESOURCE,clop,2023-06-27,USA,Healthcare,,,,
9186.0,JACKSON,clop,2023-06-27,USA,Services,,,,
9185.0,STARMOUNTLIFE,clop,2023-06-27,USA,Finance,,,,
9184.0,KOTAKLIFE,clop,2023-06-27,India,Finance,,,,
9183.0,KIRKLAND,clop,2023-06-27,USA,Services,,,,
9182.0,PROSKAUER,clop,2023-06-27,USA,Services,,,,
9148.0,MUSCHERTGIERSE,clop,2022-08-18,Germany,Industrial,,,,
9127.0,STORAFILE.CO,clop,2022-08-18,UK,Technology,,,,
9119.0,ZUCCHETTIKOS.IT,clop,2022-08-18,Italy,Industrial,,,,
9115.0,NFT.CO,clop,2022-08-18,UK,Transportation,,,,
9109.0,STANFORD.EDU,clop,2022-08-18,USA,Education,,,,
9099.0,PARKLAND.CA,clop,2022-08-18,Canada,Energy,,,,
9090.0,DURHAM.CA,clop,2022-08-18,Canada,Public,,,,
9077.0,TRANSPORT.NSW.GOV,clop,2022-08-18,Australia,Transportation,,,,
9071.0,THE7STARS.CO,clop,2022-08-18,UK,Media,,,,
9070.0,AMEY.CO,clop,2022-08-18,UK,Services,,,,
9064.0,PLANATOL,clop,2022-08-18,Germany,Energy,,,,
9063.0,TWL,clop,2022-08-18,Germany,Industrial,,,,
8575.0,Intoximeters,play,2023-06-28,USA,Industrial,,,,
8574.0,Texas Heat Treating,play,2023-06-28,USA,Services,,,,
8573.0,Cambridge Group of Clubs,play,2023-06-28,Canada,Entertainment,,,,
8572.0,Algotech,play,2023-06-28,Czech Republic,Technology,,,,
8571.0,iMatica,rhysida,2023-06-27,Spain,Technology,,,,
8570.0,ITW Food Equipment Group,alphv,2023-06-27,USA,Services,,,,
8569.0,COMPASS INFRASTRUCTURE GROUP,mallox,2023-06-27,USA,Services,,,,
8565.0,Alberta Newsprint,rhysida,2023-06-24,Canada,Industrial,,,,
8564.0,WERUM,clop,2023-06-26,Germany,Unknown,,,,
8563.0,SE,clop,2023-06-26,France,Energy,,,,
8562.0,SIEMENSENERGY,clop,2023-06-26,Germany,Energy,,,,
8561.0,UCLA.EDU,clop,2023-06-26,USA,Media,,,,
8560.0,ABBVIE,clop,2023-06-26,USA,Industrial,,,,
8559.0,Greenfiber,alphv,2023-06-26,USA,Industrial,,,,
8558.0,Chariton Valley,akira,2023-06-26,USA,Technology,,,,
8557.0,Knights of Old Group,akira,2023-06-26,UK,Transportation,,,,
8556.0,London Capital Group(LCG),akira,2023-06-26,UK,Finance,,,,
8555.0,Reeds Spring School District,karakurt,2023-06-26,USA,Education,,,,
8553.0,Hiberus Tecnología,bianlian,2023-06-26,Spain,Technology,,,,
8552.0,CLEAR MEDI Healthcare,8base,2023-06-26,India,Healthcare,,,,
8551.0,JOBSA BETON J.O.B SA,8base,2023-06-26,Tunisia,Construction,,,,
8550.0,PNEUMAX,8base,2023-06-26,France,Services,,,,
8549.0,LEGALILAVORO,8base,2023-06-26,Italy,Services,,,,
8548.0,Lysander Shipping,8base,2023-06-26,UK,Transportation,,,,
8539.0,Universitas Matthiae Belii association,medusalocker,2023-06-25,Slovakia,Education,,,,
8538.0,Real Estate Systems Integrator,medusalocker,2023-06-25,USA,Technology,,,,
8537.0,Jacobs Farm,ransomexx,2023-06-24,USA,Services,,,,
